,budget,genres,id,keywords,popularity,release_month,revenue,runtime,title,vote_average,vote_count,won,genre_weight,profit
2746,12000000,Science Fiction|Comedy|Family,22345,baby|genius|toddler|baby geniuses,4.580081,3,36450736,97.0,Baby Geniuses,3.3,75,0,0.18192580899763217,24450736
2747,13000000,Action|Adventure|Comedy|Thriller,9448,bungee-jump|dark comedy|cigarette smoking|slow motion|video store|subtitled scene|kosher|stealing a car|movie poster|night vision goggles|suitcase full of money,6.425528,4,27007143,91.0,The Big Hit,6.1,109,0,0.2154696132596685,14007143
2748,12000000,Comedy|Drama|Family,38223,spy|secret|nanny|notebook|binoculars|woman director,4.63093,7,0,100.0,Harriet the Spy,5.7,46,0,0.4696132596685083,-12000000
2749,13000000,Drama|Horror,11186,faithlessness|puppet|killer toys|toy comes to life,16.681567,11,35763605,84.0,Child's Play 2,5.8,308,0,0.43054459352801894,22763605
2750,13200000,Crime|Thriller,136835,sadistic|hostage|sociopath|serial killer|blood|escaped convict|murderer|home invasion|killer|deadly|escaped killer,24.656067999999998,9,53830415,83.0,No Good Deed,5.6,181,0,0.11049723756906077,40630415
2751,18000000,Science Fiction|Horror|Thriller,5876,father son relationship|monster|supermarket|fight|artist|fog|bible|spider|survivor|faith|prayer|blood splatter|gore|giant monster|blood|anger|thunderstorm,37.104353,11,57096190,126.0,The Mist,6.7,1399,0,0.19258089976322018,39096190
2752,15000000,Drama|Science Fiction,264660,dancing|artificial intelligence|distrust|isolation|technology|manipulation|friendship|deception|laboratory|robot|power outage|surveillance camera|consciousness|existentialism|lockdown|philosophical|robot human relationship|turing test|cybernetics,95.130041,1,36869414,108.0,Ex Machina,7.6,4737,0,0.43054459352801894,21869414
2753,13000000,Fantasy|Drama|Comedy,492,individual|transvestism|sexual identity|witch|identity|subconsciousness|new identity|pet|chimp|puppeteer|appropriation of another human being|externally controlled action|married couple|brain|pet shop|door|secret love,27.546914,9,22863596,112.0,Being John Malkovich,7.3,1101,0,0.4640883977900553,9863596
2754,6000000,Comedy|Romance,25462,,2.2721299999999998,9,0,90.0,Two Can Play That Game,6.6,17,0,0.2154696132596685,-6000000
2755,13000000,Family|Adventure|Science Fiction,238603,alien|found footage,17.371326999999997,6,45300000,89.0,Earth to Echo,5.7,290,0,0.1266771902131018,32300000
2756,13000000,Drama|Romance,10691,lovesickness|jealousy|parents kids relationship|love of one's life|cutting the cord|forbidden love|kiss|crush|teenage crush|relationship|unhappiness,6.130096,6,16929123,99.0,Crazy/Beautiful,6.6,96,0,0.48066298342541436,3929123
2757,19000000,Action|Adventure|Drama|War,1251,world war ii|cave|dying and death|pacific theater|japanese army|imperial japan,24.472479999999997,12,68673228,141.0,Letters from Iwo Jima,7.2,541,0,0.49171270718232046,49673228
2758,13000000,Adventure|Comedy|Drama|Science Fiction,5172,nasa|texas|dream|fbi|bankrupt|peasant|earth|farm|insanity|rocket|life's dream|spinner|space|independent film|astronaut|family,6.764436999999999,10,11130889,104.0,The Astronaut Farmer,6.2,123,0,0.5631412786108919,-1869111
2759,13000000,Comedy|Romance,58680,"blind date|love|manhattan, new york city|woman director",1.750054,5,8026971,84.0,Woo,5.5,10,0,0.2154696132596685,-4973029
2760,6000000,Drama|Thriller,264644,based on novel|carpet|isolation|kidnapping|imprisonment|grandparents|escape|hospital|dog|captive|mother son relationship|shed|skylight,66.11334000000001,10,35401758,117.0,Room,8.1,2757,0,0.4088397790055249,29401758
2761,0,Comedy,14577,,9.066881,6,0,82.0,Dirty Work,6.5,66,0,0.09392265193370165,0
2762,13000000,Comedy|Crime|Horror|Thriller,11592,housewife|protection|motherly love|evil mother|murder|independent film|perfection,6.170139,4,7820688,95.0,Serial Mom,6.4,135,0,0.2758484609313338,-5179312
2763,13000000,Comedy,16406,richard nixon|watergate|the white house,4.7425370000000004,8,27500000,94.0,Dick,5.7,67,0,0.09392265193370165,14500000
2764,0,Drama|Thriller,19052,,1.212956,11,0,99.0,Light It Up,6.6,7,0,0.4088397790055249,0
2765,13000000,Music|Drama,3682,new york|sex|nightclub|money|drug|disco,11.880899000000001,8,16757163,106.0,54,5.5,135,0,0.40331491712707185,3757163
2766,0,Adventure|Comedy|Drama|Romance,9683,lovesickness|niagara falls|crush|youth|illness,10.131122999999999,8,0,84.0,Bubble Boy,5.1,163,0,0.6132596685082873,0
2767,13000000,Comedy|Crime|Thriller,2084,female nudity|robbery|mail order bride|bank clerk,5.831302,9,0,93.0,Birthday Girl,6.1,103,0,0.2044198895027624,-13000000
2768,13000000,Comedy,107811,alcohol|birthday|debauchery,35.522027,3,48065672,93.0,21 & Over,5.7,737,0,0.09392265193370165,35065672
2769,13000000,Drama|Romance,2266,paris|city portrait|jazz|subway|new love|immigration|nanny|tourist|woman director,10.573191,5,4857367,120.0,"Paris, je t'aime",6.8,207,0,0.48066298342541436,-8142633
2770,0,Drama,13074,sport,4.898437,6,0,112.0,Resurrecting the Champ,5.9,60,0,0.35911602209944754,0
2771,13000000,Comedy|Drama|Romance,144340,princeton university|admissions,17.632445999999998,3,18000000,107.0,Admission,5.4,304,0,0.574585635359116,5000000
2772,0,Romance|Drama,48217,france|island|fisherman|love|revenge|murder|execution|19th century,1.7800650000000002,1,0,112.0,The Widow of Saint-Pierre,6.7,11,0,0.48066298342541436,0
2773,15000000,Drama|Thriller|Mystery,28211,toronto|lesbian|remake of french film|suspicious wife|female doctor|playing piano,26.373864,3,8459458,96.0,Chloe,5.9,498,0,0.4143646408839779,-6540542
2774,13000000,Comedy|Crime|Drama,47502,kitchen|female protagonist|bathtub|wedding anniversary|flashback,1.6473349999999998,4,9789900,91.0,Faithful,4.8,4,0,0.5138121546961326,-3210100
2775,13000000,Drama|Action|Comedy|Crime,9950,court case|staatsanwältin|family clan|gangster,12.321302000000001,3,2636637,125.0,Find Me Guilty,6.5,138,0,0.5469613259668508,-10363363
2776,13000000,Drama|Romance,84892,shyness|secret|narration|kiss|freshman|coming of age|teenage boy|high school student|first love|aunt nephew relationship|gay lead character|santa hat|lgbt teen|aunt nephew incest|based on young adult novel,43.444134999999996,9,33400000,102.0,The Perks of Being a Wallflower,7.7,2968,0,0.48066298342541436,20400000
2777,3000000,Action,24227,police|shoulder holster|police shootout|shootout at a train station,1.2791059999999999,5,1200000,87.0,Excessive Force,4.5,10,0,0.03314917127071823,-1800000
2778,13000000,Drama,9672,killing|death penalty|kansas|author|murder hunt,3.6808959999999997,11,1151330,110.0,Infamous,6.4,60,0,0.35911602209944754,-11848670
2779,0,Drama|Romance|Western,44853,,2.996284,12,0,120.0,The Claim,5.6,17,0,0.4917127071823204,0
2780,13000000,Thriller|Horror,157544,exorcism|anti-christ|exorcist,10.475368,7,1784763,91.0,The Vatican Tapes,4.6,243,0,0.12115232833464876,-11215237
2781,14350531,Action|Comedy|Science Fiction,59678,street gang|fireworks|chase|meteor|playground|arrest|cannabis|moped|car set on fire|car crash|alien|social satire|crime|race|naive children,30.952377000000002,5,3964682,88.0,Attack the Block,6.3,733,0,0.1985003946329913,-10385849
2782,10000000,Drama|Romance|War,79777,muslim|sister sister relationship|sarajevo|bosnian war of 1992-1995|violence|united nations|woman director,4.267466000000001,12,303877,127.0,In the Land of Blood and Honey,5.8,45,0,0.5414364640883977,-9696123
2783,13000000,Crime|Thriller,158011,underground|gas station|kidnapping|murder|suspense|serial killer|american flag|multiple stabbings|violence|person on fire|cell phone|psycho,34.532418,3,68572378,94.0,The Call,6.6,1257,0,0.11049723756906077,55572378
2784,0,History|Drama|War|Action,407887,"korea|fictionalized history|operation ""trudy jackson""|general douglas macarthur|operation x-ray|incheon",6.116436,7,0,110.0,Operation Chromite,5.8,29,0,0.5469613259668509,0
2785,0,Family|Action|Adventure,17043,crocodile,1.7149720000000002,7,33082548,90.0,The Crocodile Hunter: Collision Course,5.3,34,0,0.08839779005524862,33082548
2786,13000000,Comedy|Drama|Romance,8952,judge|small town|con man|fraud|jail|white collar criminal,19.664699,1,10652035,98.0,I Love You Phillip Morris,6.4,503,0,0.574585635359116,-2347965
2787,12000000,Adventure|Drama,62204,stone age|cavemen|prehistoric adventure|prehistoric times|prehistoric man,6.537986,12,55260558,100.0,Quest for Fire,7.1,109,0,0.3977900552486188,43260558
2788,12500000,Drama|Romance,13435,u.s. navy|biography,13.349012,12,23367586,120.0,Antwone Fisher,6.7,137,0,0.48066298342541436,10867586
2789,0,Drama|Romance,17187,,6.796079,11,0,108.0,The Emperor's Club,6.9,96,0,0.48066298342541436,0
2790,12500000,Action|Thriller|Crime|Romance,319,father son relationship|film producer|mexican standoff|loss of father|cocaine|love|mafia|los angeles|drug|illegal prostitution|gun violence,35.268557,9,12281551,120.0,True Romance,7.5,749,0,0.26519337016574585,-218449
2791,3100000,Romance|Science Fiction,59457,,7.453347,7,0,111.0,Womb,5.9,92,0,0.19297553275453827,-3100000
2792,12500000,Crime|Drama|Mystery,9504,robbery|office|shop|estate agent|company|contest|cowardliness|cult film|real estate|pressure|neo-noir,13.939054,9,10725228,100.0,Glengarry Glen Ross,7.5,323,0,0.425414364640884,-1774772
2793,13000000,Crime|Drama|Thriller,37414,sheriff|crime fighter,11.892615,2,0,109.0,The Killer Inside Me,6.0,173,0,0.4696132596685083,-13000000
2794,0,Drama|Fantasy|Horror|Thriller,6217,shotgun|attack|lingerie|held captive|incest|dissection|jungle cat|erotic movie,5.69872,4,0,118.0,Cat People,6.0,94,0,0.4913180741910024,0
2795,12500000,Horror|Mystery|Thriller,26688,female nudity|graduation|serial killer|blood|slasher|killer|horror movie remade|sorority house|axe,8.780512,9,27206120,101.0,Sorority Row,5.4,177,0,0.1266771902131018,14706120
2796,0,Adventure|Drama|Romance,43867,kidnapping|coronation|villain|kingdom|heir to the throne|royalty|mistaken identity|king|identity swap|monarch|lookalikes|beautiful princess,4.021389,9,0,101.0,The Prisoner of Zenda,8.4,11,0,0.5193370165745856,0
2797,12000000,Comedy|Romance|Drama,6615,garage|lone wolf|dying and death|loss|delusion|puppet|doll,15.817096,10,11293663,106.0,Lars and the Real Girl,7.1,509,0,0.5745856353591161,-706337
2798,12500000,War|Drama,14574,nationalism|concentration camp|world war ii|gas chamber|nazis|concentration camp prisoner,34.821222999999996,5,20416563,94.0,The Boy in the Striped Pyjamas,7.7,1451,0,0.419889502762431,7916563
2799,12800000,Drama|Crime|Music,16,individual|dancing|usa|robbery|factory worker|secret|factory|small town|dance|blindness and impaired vision|death penalty|immigrant|eye operation|eyesight|fantasy|naivety|self-abandonment|hereditary disease|loss of eyesight|czech|dying and death|van|friendship|murder|teacher|debt|execution|crime|police officer,22.022228,5,40031879,140.0,Dancer in the Dark,7.6,377,0,0.4640883977900553,27231879
2800,0,Drama|Romance,39780,minister|australia|inheritance|wager|woman director|19th century,0.13938399999999998,12,0,132.0,Oscar and Lucinda,6.2,25,0,0.48066298342541436,0
2801,12500000,Crime|Drama,21612,suicide|bedroom|strike|great depression|trade union|murder|mafia|corpse|new york city|violence|stabbing|madness|1930s,2.950618,1,1227324,99.0,The Funeral,7.3,31,0,0.419889502762431,-11272676
2802,15000000,Comedy|Drama|Romance,36691,infidelity|bankrupt|loneliness|comedy|family drama,7.497306,9,5024782,90.0,Solitary Man,5.8,84,0,0.574585635359116,-9975218
2803,20000000,Action|Comedy|Thriller,23631,illegal immigration|immigration law|machete|politician|death of a child|hard to kill|brutal death,26.396190999999998,9,31327899,105.0,Machete,6.3,1150,0,0.17679558011049723,11327899
2804,12500000,Crime|Comedy|Drama,45324,biography|duringcreditsstinger,6.546037,9,1083683,108.0,Casino Jack,6.0,94,0,0.5138121546961326,-11416317
2805,12300000,Animation|Adventure|Family,12144,vulkan|loss of mother|tyrannosaurus rex|earthquake|primitive time|dinosaur,28.670192999999998,11,84460846,69.0,The Land Before Time,7.0,640,0,0.1266771902131018,72160846
2806,0,Action|Adventure|Drama|History|War,11658,archaeologist|korean war|north korea|south korea|air raid|pyre,9.572705000000001,2,15,140.0,Tae Guk Gi: The Brotherhood of War,7.4,133,0,0.585635359116022,15
2807,12500000,Drama|Family,56601,baseball|sport|based on true story|family relationships,0.9035290000000001,4,3878993,118.0,The Perfect Game,6.3,30,0,0.37569060773480667,-8621007
2808,8000000,Drama|Horror|Thriller,9552,exorcism|holy water|religion and supernatural|vomit|christian|possession|profanity|priest|ouija board|satan|paranormal phenomena|girl|demon|strong language|disturbed child|crisis of faith|sfx,47.584643,12,441306145,122.0,The Exorcist,7.5,2005,0,0.48026835043409627,433306145
2809,7000000,Horror|Thriller|Adventure,578,fishing|atlantic ocean|bathing|shipwreck|police chief|ferry boat|dying and death|dolly zoom|shark|great white shark|animal horror,50.152327,6,470654000,124.0,Jaws,7.5,2542,0,0.15982636148382,463654000
2810,11000000,Comedy|Romance,2105,graduation|innocence|coming of age|teenager|high school student|pie|teen comedy|teenage sexuality|exchange student|sitting on a toilet|voyeurism|virginity|laxative|prom night,60.767168000000005,7,235483004,95.0,American Pie,6.4,2296,0,0.2154696132596685,224483004
2811,12516654,Animation|Comedy|Drama|Family,126319,mouse|musician|friendship|prejudice|bear,11.103202,12,8109160,78.0,Ernest & Celestine,7.6,142,0,0.5410418310970797,-4407494
2812,25000000,Action|Adventure|Comedy,10136,monk|social worker|wretch|tibet|demon|evil|missing person|mysticism|reluctant hero,15.262129999999999,12,79817939,94.0,The Golden Child,5.6,304,0,0.16574585635359115,54817939
2813,12000000,Comedy|Romance,67660,advice|love|relationship|ensemble cast|duringcreditsstinger|turning the tables|reading a book|african american comedy,6.035152,4,96070507,122.0,Think Like a Man,6.9,281,0,0.2154696132596685,84070507
2814,12000000,Comedy|Drama,10611,hairdresser|shop|neighbor|debt|meeting|hoodlum,10.297189,4,75781642,102.0,Barbershop,6.2,137,0,0.4530386740331492,63781642
2815,12000000,Action|Adventure|Science Fiction|Thriller,154,uss enterprise|genesis|asteroid|self sacrifice|midlife crisis|terraforming|simulator|cadet|radiation|uss reliant|ceti alpha v|genetics|space opera,22.434102,6,96800000,113.0,Star Trek II: The Wrath of Khan,7.3,675,0,0.19297553275453827,84800000
2816,15000000,Comedy|Mystery,3049,dolphin|mascot|private detective|pets,41.249004,2,107217396,86.0,Ace Ventura: Pet Detective,6.4,1648,0,0.09944751381215469,92217396
2817,12000000,Thriller|Science Fiction,860,video game|artificial intelligence|fbi|cold war|hacker|prosecution|norad|government|computer|nuclear threat,23.161754000000002,6,79567667,114.0,WarGames,7.0,504,0,0.12115232833464876,67567667
2818,12000000,Crime|Drama|Romance|Thriller,9281,"corruption|detective|police brutality|amish|suspense|barn raising|lancaster, pa",19.195399,2,68706993,113.0,Witness,7.0,375,0,0.5911602209944752,56706993
2819,12000000,Action|Thriller|War,75674,submarine|navy|scuba diving|heroism|navy seal|pistol|secret plot|military life|valor|terrorist plot|navy life|national security|pregnant wife|silver star|counter plot|duringcreditsstinger,21.958054999999998,2,81272766,110.0,Act of Valor,6.3,417,0,0.143646408839779,69272766
2820,12000000,Music|Drama|Romance|Crime,9762,dancing|new love|dance|baltimore|art school|woman director,45.477802000000004,8,114194847,104.0,Step Up,6.7,1060,0,0.585635359116022,102194847
2821,12000000,Animation|Comedy,3179,washington d.c.|casino|hotel|sun|television|sperm|based on tv series|las vegas|swat team|adult animation|road movie,12.60629,12,0,81.0,Beavis and Butt-Head Do America,6.5,168,0,0.16535122336227306,-12000000
2822,12000000,Comedy|Crime|Romance,184,airport|underworld|arms deal|weapon|police|drug,40.631671000000004,12,39673162,154.0,Jackie Brown,7.3,1514,0,0.2762430939226519,27673162
2823,12000000,Comedy|Adventure,13335,terrorist|aftercreditsstinger|duringcreditsstinger,26.219597999999998,4,43493123,107.0,Harold & Kumar Escape from Guantanamo Bay,6.2,497,0,0.13259668508287292,31493123
2824,15000000,Science Fiction|Drama|Thriller,76726,seattle|telekinesis|friendship|loneliness|outcast|coming of age|student|teenager|superpower|found footage|aftercreditsstinger|abuse|bittersweet,64.504747,2,145000000,84.0,Chronicle,6.6,1935,0,0.48026835043409627,130000000
2825,12000000,Music|Drama|Romance,10269,studies|music|disguise|unhappiness|boys' school|woman director,3.389249,11,30400000,132.0,Yentl,6.2,51,0,0.5248618784530387,18400000
2826,5000000,Family|Fantasy|Science Fiction|Adventure|Comedy,36819,treasure|map|magic|time travel|titanic|cage|steampunk|minotaur|independent film|good vs evil|tank|burglary,14.779537,7,42365581,116.0,Time Bandits,6.6,249,0,0.2316495659037095,37365581
2827,12000000,Action|Adventure|Comedy|Drama|Family|Music|Romance,17130,dancing|women|sex|karaoke|dream|pop singer|virgin|motel|graduation|kiss|friendship|high school|road trip|unfaithful boyfriend|hospital|singing|teenager|girl|rebellious daughter|on the road|father daughter relationship|chick flick|pop music|audition|teenage pregnancy|mother daughter estrangement|implied rape|woman director|journey|song writing,6.7033190000000005,2,61141030,93.0,Crossroads,4.7,158,0,0.7071823204419889,49141030
2828,12000000,Comedy|Crime,57214,vandalism|high school|swimming pool|party|teen movie|teenager|dog|high school student|fake documentary|sex doll|lime|underwater photography|bouncy castle|flash grenade,49.070321,3,100000000,88.0,Project X,6.5,1564,0,0.15469613259668508,88000000
2830,12000000,Horror|Thriller,9357,sexual abuse|hotel room|cheating|supermarket|penalty|nudity|knife|birthday party|photography|stalker|photo lab|suspense|sitting on a toilet|imagination|voyeurism|unfaithful husband,20.624896,8,52223306,96.0,One Hour Photo,6.6,435,0,0.12115232833464876,40223306
2831,12000000,Horror|Science Fiction|Thriller,13812,quarantine|remake|tv reporter|found footage|virus,8.083995,10,40855419,89.0,Quarantine,5.5,339,0,0.19258089976322018,28855419
2832,12000000,Drama|Horror|Thriller,9030,sister sister relationship|blindness and impaired vision|eye operation|eyesight|dying and death|eye|classical music|sister|eye specialist|remake,11.135734,2,56309766,98.0,The Eye,5.5,281,0,0.48026835043409627,44309766
2833,12000000,Comedy|Family,19084,,4.623609,4,31179516,97.0,Johnson Family Vacation,4.7,30,0,0.11049723756906077,19179516
2834,12000000,Comedy,8386,carpet|pimp|harvard university|joint|cannabis|teen movie|university|person on fire|cult film|dove|dean|weed+|marijuana joint|smoke|drug deal|canon|pot head|smoke ring|pill bottle|doves|baby powder|grave robbing|corpse in coffin|pillbox|pot,11.510280999999999,12,31155435,93.0,How High,6.3,218,0,0.09392265193370165,19155435
2835,0,Comedy|Family|Fantasy|Drama,10437,holiday|future|musical|past|scrooge|christmas carol|charles dickens|christmas,15.085981,12,27281507,85.0,The Muppet Christmas Carol,7.2,212,0,0.48066298342541436,27281507
2836,12000000,Drama|Romance,1360,painter|love of one's life|disabled|woman director,18.422327,8,56298474,123.0,Frida,7.3,383,0,0.48066298342541436,44298474
2837,12000000,Documentary|Music,101267,woman director,8.410688,6,32726956,93.0,Katy Perry: Part of Me,6.5,85,0,0.11562746645619572,20726956
2838,12000000,Romance|Drama,222935,amsterdam|based on novel|support group|cancer|teenager|star crossed lovers|teen drama|oxygen tank|based on young adult novel,74.358971,5,307166834,125.0,The Fault in Our Stars,7.6,3759,0,0.48066298342541436,295166834
2839,12000000,Drama|Crime,10220,gambling|law|compulsive gambling|roulette|gain,18.422007999999998,9,22921898,121.0,Rounders,6.9,439,0,0.419889502762431,10921898
2840,0,Drama|Comedy,284296,comedian|interview|reporter|movie star|fiancé fiancée relationship,15.896312,12,25434291,102.0,Top Five,6.3,210,0,0.4530386740331492,25434291
2841,12000000,Horror|Science Fiction,31915,monster|mutant|toxic|native american|environmental|animal horror,8.616589999999999,1,54000000,102.0,Prophecy,5.4,25,0,0.14285714285714282,42000000
2842,12000000,Horror|Mystery|Thriller,11601,secret|obsession|paranoia|grave|haunted house|hypnosis|tools|clairvoyance|murder|suspense|disappearance|psychic|cemetary|ghost|neighborhood|repressed memory|hearing voices,6.044161,9,21133087,99.0,Stir of Echoes,6.5,330,0,0.1266771902131018,9133087
2843,12000000,Drama,205220,mother|washington d.c.|journalist|adoption|forgiveness|son|faith|search|church|ireland|based on true events|nuns,29.019503999999998,11,100129872,98.0,Philomena,7.4,579,0,0.35911602209944754,88129872
2844,0,Comedy|Drama,11354,sex|lie|college|funeral|friendship|grief|neighbor|marijuana|anger|alcoholic|drunk|flashback|dysfunctional,6.2464,1,0,118.0,The Upside of Anger,6.4,72,0,0.4530386740331492,0
2845,0,Horror|Drama|Thriller|Science Fiction,16241,paraguay|mengele|nazi hunter|third reich,5.315213,10,0,125.0,The Boys from Brazil,6.6,101,0,0.5516969218626677,0
2846,12000000,Fantasy|Romance|Family|Comedy,14191,female friendship|mermaid|teenager|woman director,16.931846,3,23006849,104.0,Aquamarine,5.8,364,0,0.2430939226519337,11006849
2847,12000000,Drama|Mystery|Romance,286565,friendship|high school|teenager|classmate|based on young adult novel,64.610671,6,85512300,109.0,Paper Towns,6.1,1937,0,0.4861878453038674,73512300
2848,0,Comedy,26710,birth|expectant mother|fatherhood|baby born|woman director,4.480167,1,51,86.0,My Baby's Daddy,4.3,15,0,0.09392265193370165,51
2849,12000000,Drama|Adventure,129670,montana|small town|dementia|aging|road trip|f word|pickup truck|lincoln nebraska|nebraska|sweepstakes|confronting the past,29.223881,9,17654912,115.0,Nebraska,7.4,636,0,0.3977900552486188,5654912
2850,0,Horror|Comedy|Thriller,9059,prostitute|key|jesus christ|chosen one|god|good vs evil|blood|demon|crypt keeper,7.710797,1,0,92.0,Tales from the Crypt: Demon Knight,6.7,94,0,0.21507498026835042,0
2851,12000000,Comedy|Family|Fantasy|Science Fiction,34549,,1.0818219999999998,10,17292381,86.0,Max Keeble's Big Move,5.4,33,0,0.19297553275453827,5292381
2852,12000000,Comedy|Drama,57157,jealousy|dark comedy|writer|divorce|alcoholic|arrested development,16.183746,12,22939027,94.0,Young Adult,5.6,364,0,0.4530386740331492,10939027
2853,12000000,Action|Thriller|Crime,1948,poison|helicopter|assassin|nudity|hitman|adrenalin|fistfight|swimming pool|revenge|shootout|motorcycle|drug|cell phone|car chase|though guy|pharmacy|defibrillation|hospital gown|emergency room|aftercreditsstinger|sweatshop|run|epinephrine,47.992816999999995,8,42931041,88.0,Crank,6.6,1151,0,0.143646408839779,30931041
2854,0,Comedy|Romance,28353,sex|party|friends|player,1.20245,8,13960203,93.0,Def Jam's How to Be a Player,5.3,8,0,0.2154696132596685,13960203
2855,12000000,Comedy|Drama|Romance,46889,female protagonist|relationship|divorce|brooklyn bridge,0.700792,10,12902790,100.0,Living Out Loud,5.3,11,0,0.574585635359116,902790
2856,0,Comedy|Drama|Romance,38093,woman director,10.409253,5,21520719,100.0,Just Wright,6.1,99,0,0.574585635359116,21520719
2857,0,Drama,14976,sister|independent film|maid of honor,14.345428,10,0,113.0,Rachel Getting Married,6.1,163,0,0.35911602209944754,0
2858,12000000,Romance|Crime|Drama,11027,sex|adultery|confession|based on novel|obsession|nudity|remake|murder|suspense|conspiracy|neo-noir,6.803763000000001,3,0,122.0,The Postman Always Rings Twice,6.4,110,0,0.5414364640883977,-12000000
2859,0,Drama|Romance,3635,painter|biography|painting|maid,19.944479,8,31466789,101.0,Girl with a Pearl Earring,6.4,377,0,0.48066298342541436,31466789
2860,14000000,Action|Drama|History|War|Adventure,387,terror|submarine|based on novel|atlantic ocean|gibraltar|world war ii|duty|war correspondent|torpedo|drinking|sailor|convoy|u boat|destroyer|depth charge|comrade|german submarine|naval battle|periscope|suicidal mission,26.967494,9,85000000,149.0,Das Boot,7.9,613,0,0.585635359116022,71000000
2861,12000000,Comedy,6020,sorority|cross dressing|university|t shirt|sorority girl|drag|yearbook|roofie|sorority house,3.4445419999999998,3,0,93.0,Sorority Boys,4.6,47,0,0.09392265193370165,-12000000
2862,0,Comedy|Drama|Science Fiction,122906,london england|father son relationship|time travel,74.81764100000001,8,87100449,123.0,About Time,7.8,2067,0,0.5244672454617206,87100449
2863,0,Adventure|Drama|Action|Romance,9550,martial arts|swordplay|government|rebellion|dagger,21.064082,5,92863945,119.0,House of Flying Daggers,7.1,439,0,0.5524861878453039,92863945
2864,12000000,Drama|Thriller,60599,cover-up|hedge fund,16.40512,9,35485056,100.0,Arbitrage,6.1,294,0,0.4088397790055249,23485056
2865,12000000,Science Fiction|Thriller,227719,time travel|time machine|teenager|found footage,32.940597,1,32248241,106.0,Project Almanac,6.4,933,0,0.12115232833464876,20248241
2866,12000000,Drama|History|Music,14299,woman director,13.427427,12,0,109.0,Cadillac Records,6.9,86,0,0.4972375690607735,-12000000
2867,0,Action|Comedy,19419,,5.359381,5,0,81.0,Screwed,4.9,23,0,0.1270718232044199,0
2868,8000000,Action|Thriller|Science Fiction,12088,prison|cyborg|married couple|future|dystopia|escape|population control,8.708229,9,6739141,95.0,Fortress,5.7,168,0,0.154301499605367,-1260859
2869,12000000,Comedy|Drama,14799,,4.3304279999999995,11,5542025,86.0,For Your Consideration,5.9,43,0,0.4530386740331492,-6457975
2870,0,Drama|Comedy,9466,exzentrik|independent film|reporter|ex-wife|spectacle,7.594593,9,0,113.0,Celebrity,6.0,111,0,0.4530386740331492,0
2871,12000000,Drama|Comedy,7510,gay|sister sister relationship|wife husband relationship|1970s|becoming an adult|adoption|therapist|marriage crisis,4.770194999999999,10,6754898,116.0,Running with Scissors,5.8,78,0,0.4530386740331492,-5245102
2872,12000000,Comedy|Romance,31246,musical,1.623338,6,4922166,90.0,From Justin to Kelly,3.0,23,0,0.2154696132596685,-7077834
2873,12000000,Comedy,61752,independent film|neighbor|masturbation|phone sex|actress,2.993939,3,4939939,108.0,Girl 6,5.7,16,0,0.09392265193370165,-7060061
2874,12000000,Mystery|Thriller,10944,eroticism|suspense|woman director,10.536092,9,23,119.0,In the Cut,4.6,89,0,0.055248618784530384,-11999977
2875,12000000,Drama|Romance,10362,love of one's life|neighbor,8.290636,11,3148182,110.0,Two Lovers,6.6,154,0,0.48066298342541436,-8851818
2876,0,Comedy|Drama,14778,based on novel|war veteran|male friendship|death of a friend|friendship|friends|grief|independent film|last will and testament|memory|death|mother son relationship|ashes|flashback|life|missed opportunity,3.6038419999999998,9,0,109.0,Last Orders,6.0,22,0,0.4530386740331492,0
2877,11000000,Horror|Drama|Science Fiction,1255,river|mobile phone|bravery|archer|daughter|sewerage|pollution|formaldehyde|snack bar|family,27.65527,7,88489643,119.0,The Host,6.7,537,0,0.5019731649565904,77489643
2878,0,Adventure|Crime|Thriller,45226,,1.379643,11,0,100.0,The Pursuit of D.B. Cooper,6.8,4,0,0.14917127071823205,0
2879,12000000,Comedy|Horror|Thriller|Western,10212,winter|cliff|cooking|cave|nudity|chase|fort|army|murder|survival|snow|camp|soldier|violence|cannibal|madness|stranger|american mexican war|woman director|wendigo|military outpost|vomiting blood,9.164386,3,0,100.0,Ravenous,6.9,141,0,0.2261247040252565,-12000000
2880,12000000,Comedy|Drama,8669,depression|suicide attempt|medicine|new love|drug addiction|private school|girlfriend|advice|cleverness|high school|toilet|school performance|drama|independent film|teenage crush|psychiatrist|school bus,9.779444,2,0,97.0,Charlie Bartlett,6.5,225,0,0.4530386740331492,-12000000
2881,12400000,Comedy|Drama,179144,alcohol|rome|vatican|based on novel|birthday|nightclub|nudity|artist|beauty|party|love|church|art|drug,32.523573,5,8371085,142.0,The Great Beauty,7.3,720,0,0.4530386740331492,-4028915
2882,0,Comedy|Drama,16857,independent film,2.2488799999999998,6,0,104.0,The Dangerous Lives of Altar Boys,6.4,53,0,0.4530386740331492,0
2883,12000000,Drama|Horror|Thriller,86825,mystery,27.322212,2,12077441,99.0,Stoker,6.5,882,0,0.48026835043409627,77441
2884,12000000,Fantasy|Drama|Science Fiction|Romance,844,free love|hotel|lovesickness|sexuality|kung fu|android|soulmates|based on novel|hotel room|jealousy|love of one's life|restart|singapur|unsociability|secret love|murder|author|hong kong|break-up|illegal prostitution|extramarital affair|photographic memory,12.664786999999999,5,19271312,129.0,2046,6.9,206,0,0.5631412786108919,7271312
